trans,items
15,frankfurter|sausage|pork|beef|hamburgermeat|tropicalfruit|rootvegetables|wholemilk|yogurt|spreadcheese|rolls|buns|pastry|bottledbeer|cannedbeer|newspapers|
4,beef|tropicalfruit|margarine|bottledwater
9,frankfurter|sausage|ham|grapes|othervegetables|dessert|whipped|sourcream|bottledwater|soda|
2,bottledwater|red|blushwine
1,beverages|
1,cannedbeer|
2,pastry|soda
5,frankfurter|tropicalfruit|othervegetables|spices|flower(seeds)|
3,othervegetables|soda|shoppingbags|
3,frankfurter|rolls|buns|pastry|
8,pork|whipped|sourcream|rolls|buns|oil|soda|longlifebakeryproduct|chocolate|candy
1,cannedbeer|
3,grapes|pasta|dishes|
4,bottledwater|misc.beverages|fruit|vegetablejuice|bottledbeer
6,beef|citrusfruit|domesticeggs|saltysnack|longlifebakeryproduct|napkins
6,herbs|wholemilk|butter|soups|bottledwater|bottledbeer
8,frankfurter|meat|wholemilk|butter|yogurt|creamcheese|rolls|buns|pastry
18,sausage|finishedproducts|pork|berries|rootvegetables|packagedfruit|vegetables|wholemilk|curd|frozenvegetables|brownbread|sugar|soda|fruit|vegetablejuice|chocolate|specialtychocolate|specialtybar|hygienearticles|napkins
2,sausage|rolls|buns
1,newspapers|
4,ham|hardcheese|pastry|fruit|vegetablejuice
3,finishedproducts|othervegetables|longlifebakeryproduct|
5,citrusfruit|berries|pastry|malecosmetics|hygienearticles|
7,berries|othervegetables|yogurt|frozenfish|oil|margarine|saltysnack|
1,othervegetables|
1,soda|
5,sausage|wholemilk|yogurt|UHT-milk|rolls|buns|
11,liverloaf|beef|wholemilk|yogurt|softcheese|frozenvegetables|whitebread|rollproducts|vinegar|bakingpowder|fruit|vegetablejuice|
1,soda|
1,beverages|
7,hamburgermeat|creamcheese|sweetspreads|coffee|cannedbeer|clingfilm|bags|shoppingbags|
8,chicken|tropicalfruit|rootvegetables|othervegetables|beverages|coffee|bottledbeer|liquor
5,tropicalfruit|butter|bottledwater|malecosmetics|newspapers|
9,nuts|prunes|rootvegetables|yogurt|condensedmilk|icecream|semi-finishedbread|bottledbeer|brandy|saltysnack|
9,pork|rootvegetables|wholemilk|slicedcheese|frozenfish|domesticeggs|cakebar|chocolatemarshmallow|candy|
5,grapes|hardcheese|margarine|specialtyfat|newspapers|
4,sausage|finishedproducts|semi-finishedbread|soda
1,soda|
3,beef|soda|newspapers|
4,wholemilk|butter|curd|rubbingalcohol
1,oil|
5,othervegetables|wholemilk|beverages|flour|flower(seeds)|
3,pipfruit|butter|yogurt|
5,frankfurter|beef|rootvegetables|buttermilk|chocolate|
1,wholemilk|
2,rolls|buns|shoppingbags
6,hamburgermeat|rootvegetables|wholemilk|frozenvegetables|rolls|buns|Instantfoodproducts
4,chicken|spreadcheese|frozenmeals|domesticeggs
9,sausage|othervegetables|whipped|sourcream|icecream|domesticeggs|rolls|buns|coffee|bottledwater|newspapers|
10,hamburgermeat|berries|othervegetables|wholemilk|beverages|softcheese|hardcheese|pastry|sauces|waffles
17,sausage|pork|citrusfruit|rootvegetables|othervegetables|curd|softcheese|hardcheese|creamcheese|frozendessert|rollproducts|rice|oil|coffee|fruit|vegetablejuice|chocolate|abrasivecleaner|
1,margarine|
6,grapes|othervegetables|wholemilk|butter|coffee|bottledwater
1,cannedbeer|
1,bottledbeer|
6,hamburgermeat|pipfruit|othervegetables|wholemilk|curd|rollproducts
1,shoppingbags|
14,citrusfruit|tropicalfruit|grapes|rootvegetables|herbs|othervegetables|wholemilk|frozenvegetables|rice|dogfood|bottledwater|misc.beverages|fruit|vegetablejuice|napkins
3,rootvegetables|domesticeggs|whitebread|
6,berries|wholemilk|yogurt|sugar|clingfilm|bags|housekeepingproducts
5,wholemilk|butter|curd|whipped|sourcream|newspapers|
12,frankfurter|pork|beef|tropicalfruit|othervegetables|wholemilk|yogurt|rolls|buns|semi-finishedbread|pickledvegetables|soda|newspapers
5,othervegetables|wholemilk|pastry|margarine|bottledwater|
3,creamcheese|rolls|buns|brownbread|
4,citrusfruit|yogurt|rolls|buns|pastry
6,tropicalfruit|othervegetables|wholemilk|pastry|rice|flower(seeds)
2,othervegetables|rolls|buns
5,brownbread|sugar|cannedfish|coffee|soda|
1,specialtybar|
3,processedcheese|rolls|buns|specialtychocolate|
4,chicken|pork|frozenvegetables|margarine
4,sausage|slicedcheese|rolls|buns|fruit|vegetablejuice
3,sausage|rolls|buns|cannedbeer|
4,chicken|othervegetables|chewinggum|shoppingbags
3,creamcheese|processedcheese|specialtybar|
3,othervegetables|wholemilk|chocolate|
2,pastry|cannedbeer
1,soda|
4,citrusfruit|othervegetables|wholemilk|soda
3,wholemilk|creamcheese|chewinggum|
3,curd|fruit|vegetablejuice|specialtychocolate|
1,othervegetables|
15,sausage|chicken|berries|rootvegetables|othervegetables|buttermilk|rolls|buns|salt|mustard|cannedfish|coffee|bottledwater|fruit|vegetablejuice|clingfilm|bags|newspapers|
3,beef|wholemilk|slicedcheese|
2,yogurt|rolls|buns
4,finishedproducts|butter|curd|soda
7,grapes|fruit|vegetablejuice|red|blushwine|longlifebakeryproduct|waffles|specialtychocolate|shoppingbags|
6,frozenvegetables|flour|bottledbeer|liquor(appetizer)|saltysnack|dishes
6,sausage|tropicalfruit|pipfruit|spices|petcare|cannedbeer
11,pork|citrusfruit|othervegetables|wholemilk|whipped|sourcream|specialtycheese|domesticeggs|cannedvegetables|fruit|vegetablejuice|cannedbeer|specialtybar|
1,UHT-milk|
1,mayonnaise|
4,tropicalfruit|wholemilk|pickledvegetables|soda
2,turkey|seasonalproducts
3,sausage|hardcheese|pastry|
3,rolls|buns|brownbread|specialtybar|
4,soda|bottledbeer|liquor|red|blushwine
1,rollproducts|
1,soda|
7,sausage|pipfruit|rootvegetables|wholemilk|rolls|buns|pastry|coffee|
4,othervegetables|wholemilk|brownbread|margarine
4,sausage|rolls|buns|red|blushwine|shoppingbags
8,othervegetables|wholemilk|curd|whipped|sourcream|domesticeggs|brownbread|flour|coffee
3,yogurt|domesticeggs|rolls|buns|
6,meat|rootvegetables|wholemilk|curd|pastry|brandy
7,frankfurter|pork|othervegetables|brownbread|pickledvegetables|coffee|newspapers|
7,othervegetables|wholemilk|frozenmeals|pastry|fruit|vegetablejuice|longlifebakeryproduct|shoppingbags|
3,berries|yogurt|shoppingbags|
1,rolls|buns|
1,beverages|
1,flour|
7,frankfurter|ham|wholemilk|creamcheese|processedcheese|whitebread|shoppingbags|
2,UHT-milk|rolls|buns
8,citrusfruit|tropicalfruit|onions|othervegetables|pastry|bottledwater|bathroomcleaner|newspapers
4,othervegetables|butter|bottledwater|detergent
5,wholemilk|frozenmeals|mustard|cannedfish|bottledbeer|
1,bottledbeer|
2,onions|brownbread
8,wholemilk|curd|yogurt|artif.sweetener|rum|hygienearticles|napkins|photo|film
1,cookware|
3,beef|citrusfruit|othervegetables|
2,chicken|grapes
4,sausage|berries|whipped|sourcream|shoppingbags
3,bakingpowder|coffee|cannedbeer|
1,rolls|buns|
1,longlifebakeryproduct|
1,cookware|
5,pipfruit|grapes|yogurt|hardcheese|napkins|
4,citrusfruit|frozenmeals|cannedbeer|red|blushwine
3,hamburgermeat|pickledvegetables|hygienearticles|
2,chicken|rootvegetables
2,beef|instantcoffee
1,soda|
15,ham|berries|onions|wholemilk|buttermilk|yogurt|whipped|sourcream|creamcheese|mayonnaise|pastry|semi-finishedbread|chocolate|specialtychocolate|hygienearticles|clingfilm|bags|
3,citrusfruit|rootvegetables|rolls|buns|
1,hygienearticles|
4,citrusfruit|tropicalfruit|dessert|fruit|vegetablejuice
2,bottledbeer|lightbulbs
1,photo|film|
1,soda|
4,sausage|rolls|buns|soda|chocolate
1,wholemilk|
3,citrusfruit|yogurt|soda|
3,catfood|soda|candy|
3,rolls|buns|pastry|candy|
2,cakebar|specialtychocolate
2,yogurt|longlifebakeryproduct
16,frankfurter|pork|tropicalfruit|pipfruit|othervegetables|wholemilk|dessert|whipped|sourcream|creamcheese|frozenmeals|catfood|saltysnack|cakebar|chewinggum|specialtybar|seasonalproducts
16,sausage|ham|citrusfruit|rootvegetables|othervegetables|wholemilk|softcheese|processedcheese|frozenvegetables|salt|oil|margarine|soda|fruit|vegetablejuice|bottledbeer|chocolate
2,frozenmeals|specialtybar
1,wholemilk|
5,sausage|tropicalfruit|berries|yogurt|shoppingbags|
5,pork|packagedfruit|vegetables|icecream|oil|detergent|
4,rootvegetables|othervegetables|cannedfish|shoppingbags
1,waffles|
6,berries|rootvegetables|wholemilk|butter|rolls|buns|saltysnack
3,hamburgermeat|frozenmeals|red|blushwine|
1,waffles|
5,chicken|frozenvegetables|soda|cannedbeer|hygienearticles|
7,chicken|tropicalfruit|rootvegetables|wholemilk|whitebread|specialtybar|shoppingbags|
5,frankfurter|wholemilk|dessert|whitebread|shoppingbags|
1,cookingchocolate|
2,pork|cannedbeer
5,rootvegetables|wholemilk|rolls|buns|zwieback|newspapers|
2,creamcheese|brownbread
1,chocolate|
2,brownbread|hairspray
5,chicken|othervegetables|wholemilk|curd|longlifebakeryproduct|
3,turkey|rollproducts|dishes|
4,othervegetables|wholemilk|cakebar|detergent
1,grapes|
5,frozenpotatoproducts|ketchup|chocolate|hygienearticles|shoppingbags|
3,dogfood|petcare|shoppingbags|
7,hamburgermeat|wholemilk|butter|UHT-milk|catfood|petcare|detergent|
2,tropicalfruit|bottledbeer
1,citrusfruit|
4,sausage|wholemilk|curd|catfood
3,pipfruit|yogurt|brownbread|
4,tropicalfruit|curd|yogurt|whipped|sourcream
4,frankfurter|frozenpotatoproducts|rolls|buns|specialtyfat
1,sausage|
1,bakingpowder|
1,bottledwater|
1,rootvegetables|
1,bottledbeer|
1,zwieback|
2,rootvegetables|slicedcheese
4,sausage|rolls|buns|fruit|vegetablejuice|cakebar
3,condensedmilk|coffee|shoppingbags|
4,citrusfruit|othervegetables|beverages|snackproducts
5,othervegetables|hardcheese|frozenvegetables|fruit|vegetablejuice|longlifebakeryproduct|
1,petcare|
2,yogurt|cannedbeer
6,pipfruit|condensedmilk|bottledbeer|red|blushwine|chocolate|shoppingbags
8,wholemilk|brownbread|soda|bottledbeer|saltysnack|longlifebakeryproduct|chocolate|shoppingbags
2,othervegetables|icecream
6,meat|icecream|rolls|buns|soda|longlifebakeryproduct|napkins
1,wholemilk|
2,rolls|buns|dishes
9,ham|rootvegetables|butter|UHT-milk|rolls|buns|pasta|sugar|coffee|soda|
2,honey|flower(seeds)
5,chicken|citrusfruit|catfood|whitewine|shoppingbags|
1,whitewine|
3,semi-finishedbread|bottledbeer|red|blushwine|
6,frankfurter|pork|wholemilk|yogurt|UHT-milk|brownbread
6,othervegetables|curd|whipped|sourcream|pastry|bakingpowder|cannedfruit
4,wholemilk|pasta|longlifebakeryproduct|chocolate
1,sausage|
7,tropicalfruit|rootvegetables|wholemilk|hardcheese|curdcheese|sugar|cannedfish|
3,othervegetables|wholemilk|soda|
2,soda|bottledbeer
1,specialtybar|
7,pork|berries|wholemilk|butter|yogurt|whipped|sourcream|hardcheese|
7,butter|slicedcheese|frozendessert|rolls|buns|pastry|soda|bottledbeer|
2,yogurt|napkins
3,tropicalfruit|pipfruit|grapes|
1,bottledbeer|
16,sausage|pipfruit|berries|wholemilk|curd|dessert|buttermilk|yogurt|whipped|sourcream|softcheese|slicedcheese|curdcheese|domesticeggs|rolls|buns|sugar|longlifebakeryproduct
2,grapes|hardcheese
10,pork|beef|wholemilk|frozenvegetables|sugar|cannedbeer|detergent|skincare|napkins|flower(seeds)
1,citrusfruit|
6,yogurt|liquor(appetizer)|nutsnack|longlifebakeryproduct|hygienearticles|shoppingbags
8,brandy|liquor|liquor(appetizer)|longlifebakeryproduct|dishcleaner|napkins|dishes|shoppingbags
3,turkey|frozenpotatoproducts|soda|
2,wholemilk|cakebar
9,finishedproducts|grapes|othervegetables|curd|beverages|rolls|buns|pastry|waffles|specialtybar|
6,onions|othervegetables|softcheese|hardcheese|saladdressing|specialtychocolate
2,yogurt|specialtychocolate
3,curd|seasonalproducts|femalesanitaryproducts|
11,beef|rootvegetables|onions|herbs|wholemilk|curdcheese|rolls|buns|oil|jam|bottledwater|waffles|
1,misc.beverages|
4,sausage|wholemilk|curd|bottledbeer
5,citrusfruit|whipped|sourcream|brownbread|bottledwater|hygienearticles|
8,chicken|pork|herbs|othervegetables|cannedfish|misc.beverages|napkins|newspapers
4,othervegetables|buttermilk|bottledwater|bottledbeer
1,icecream|
11,sausage|chicken|grapes|wholemilk|creamcheese|icecream|domesticeggs|pickledvegetables|soda|chocolate|shoppingbags|
4,tropicalfruit|wholemilk|saltysnack|kitchentowels
5,pipfruit|butter|softcheese|whitebread|misc.beverages|
2,grapes|brownbread
2,berries|wholemilk
1,bottledwater|
5,pork|tropicalfruit|nuts|prunes|rolls|buns|newspapers|
7,pork|tropicalfruit|processedcheese|specialtyvegetables|bottledwater|soda|bottledbeer|
2,sausage|rolls|buns
1,rolls|buns|
3,wholemilk|icecream|soda|
8,beef|citrusfruit|grapes|berries|buttermilk|yogurt|slicedcheese|rolls|buns
3,beef|softcheese|chewinggum|
16,ham|tropicalfruit|rootvegetables|othervegetables|wholemilk|butter|yogurt|frozenvegetables|frozendessert|frozenpotatoproducts|whitebread|pasta|honey|chewinggum|detergent|hygienearticles
2,othervegetables|butter
6,hamburgermeat|hardcheese|sauces|coffee|toiletcleaner|shoppingbags
8,berries|wholemilk|whipped|sourcream|pastry|soda|chewinggum|chocolate|candy
3,sausage|processedcheese|whitebread|
6,citrusfruit|othervegetables|UHT-milk|domesticeggs|whitebread|pickledvegetables
5,wholemilk|curd|yogurt|whipped|sourcream|margarine|
1,citrusfruit|
2,bottledwater|longlifebakeryproduct
4,sausage|mayonnaise|rolls|buns|shoppingbags
6,meat|othervegetables|wholemilk|pastry|soda|newspapers
5,tropicalfruit|coffee|candy|soap|shoppingbags|
7,pipfruit|wholemilk|brownbread|fruit|vegetablejuice|bottledbeer|red|blushwine|shoppingbags|
3,othervegetables|cannedbeer|shoppingbags|
3,berries|frozenvegetables|frozenmeals|
6,othervegetables|butter|beverages|soda|photo|film|shoppingbags
5,frankfurter|rootvegetables|buttermilk|cannedfish|bottledbeer|
8,sausage|wholemilk|domesticeggs|sugar|coffee|napkins|newspapers|shoppingbags
6,meat|hamburgermeat|onions|othervegetables|condensedmilk|brownbread
6,yogurt|oil|pickledvegetables|fruit|vegetablejuice|saltysnack|hygienearticles
2,cannedbeer|cookware
5,wholemilk|yogurt|creamcheese|frozenmeals|shoppingbags|
2,sausage|othervegetables
2,frankfurter|othervegetables
8,frankfurter|citrusfruit|othervegetables|wholemilk|yogurt|zwieback|vinegar|cleaner
9,sausage|citrusfruit|tropicalfruit|rootvegetables|buttermilk|brownbread|mustard|popcorn|shoppingbags|
8,citrusfruit|rootvegetables|othervegetables|dessert|pastry|chocolate|dishes|candles
3,frozenmeals|soda|napkins|
8,sausage|citrusfruit|wholemilk|slicedcheese|frozenmeals|whitebread|chewinggum|photo|film
3,wholemilk|brownbread|flower(seeds)|
8,ham|wholemilk|slicedcheese|spreadcheese|brownbread|pickledvegetables|bottledbeer|shoppingbags
1,clingfilm|bags|
1,chicken|
1,red|blushwine|
7,chicken|grapes|wholemilk|yogurt|slicedcheese|bottledwater|fruit|vegetablejuice|
5,hamburgermeat|rootvegetables|othervegetables|dessert|rolls|buns|
2,bottledwater|soda
2,curd|whipped|sourcream
4,frankfurter|rolls|buns|ketchup|soda
4,turkey|wholemilk|liquor(appetizer)|shoppingbags
6,tropicalfruit|wholemilk|rolls|buns|prosecco|saltysnack|specialtybar
6,othervegetables|yogurt|whipped|sourcream|brownbread|margarine|shoppingbags
3,pipfruit|bottledwater|candy|
4,meat|rolls|buns|soda|bottledbeer
8,sausage|beef|rootvegetables|othervegetables|whitebread|pastry|soda|shoppingbags
3,mayonnaise|whitewine|shoppingbags|
4,soda|specialtychocolate|malecosmetics|shoppingbags
1,pork|
1,rolls|buns|
1,soda|
2,wholemilk|rolls|buns
1,berries|
1,ham|
2,rolls|buns|liquor
2,rolls|buns|cannedbeer
6,onions|wholemilk|yogurt|rolls|buns|brownbread|fruit|vegetablejuice
5,wholemilk|yogurt|domesticeggs|bakingpowder|newspapers|
8,yogurt|condensedmilk|slicedcheese|rolls|buns|margarine|bottledwater|soda|clingfilm|bags
1,rolls|buns|
1,wholemilk|
1,rolls|buns|
2,rolls|buns|bottledbeer
8,pipfruit|berries|othervegetables|butter|yogurt|soda|chocolate|housekeepingproducts
6,frankfurter|whipped|sourcream|sugar|fruit|vegetablejuice|napkins|newspapers
8,turkey|grapes|othervegetables|hardcheese|frozenvegetables|rolls|buns|misc.beverages|newspapers
6,onions|othervegetables|rollproducts|bottledbeer|liquor(appetizer)|newspapers
6,beef|pipfruit|othervegetables|wholemilk|frozenvegetables|rolls|buns
8,sausage|citrusfruit|berries|whipped|sourcream|rolls|buns|cannedbeer|specialtybar|napkins
4,othervegetables|softcheese|soda|bottledbeer
8,chicken|tropicalfruit|berries|wholemilk|whipped|sourcream|beverages|sugar|dishes
14,sausage|pork|beef|pipfruit|grapes|othervegetables|wholemilk|butter|curd|yogurt|pastry|bottledwater|hygienearticles|napkins
6,tropicalfruit|pipfruit|wholemilk|rolls|buns|coffee|hygienearticles
6,tropicalfruit|rootvegetables|butter|pasta|soda|napkins
4,pipfruit|UHT-milk|curdcheese|coffee
2,yogurt|soda
8,tropicalfruit|rootvegetables|wholemilk|butter|curd|yogurt|puddingpowder|coffee
2,soda|cannedbeer
2,rolls|buns|soda
1,condensedmilk|
4,domesticeggs|pastry|margarine|cookingchocolate
1,candles|
3,buttermilk|brownbread|pastry|
3,wholemilk|curd|semi-finishedbread|
5,beef|herbs|wholemilk|pickledvegetables|catfood|
9,meat|beef|berries|othervegetables|curd|yogurt|whipped|sourcream|UHT-milk|brownbread|
3,citrusfruit|wholemilk|domesticeggs|
16,beef|hamburgermeat|tropicalfruit|pipfruit|rootvegetables|herbs|othervegetables|wholemilk|butter|whipped|sourcream|hardcheese|rolls|buns|brownbread|oil|waffles|cakebar
3,UHT-milk|sugar|soda|
6,berries|wholemilk|flour|bakingpowder|dogfood|chocolate
1,rolls|buns|
7,wholemilk|buttermilk|yogurt|beverages|bottledwater|soda|newspapers|
2,pork|wholemilk
1,candles|
8,pork|othervegetables|whipped|sourcream|rolls|buns|brownbread|pastry|sugar|dishes
2,salt|detergent
6,citrusfruit|tropicalfruit|wholemilk|frozenmeals|rolls|buns|brownbread
3,othervegetables|wholemilk|frozenvegetables|
1,pastry|
1,waffles|
3,curd|rolls|buns|pastry|
5,wholemilk|rolls|buns|oil|detergent|shoppingbags|
9,sausage|rootvegetables|othervegetables|frozenvegetables|rolls|buns|whitebread|bakingpowder|bottledbeer|detergent|
3,soda|fruit|vegetablejuice|longlifebakeryproduct|
4,icecream|brownbread|pastry|napkins
5,tropicalfruit|wholemilk|buttermilk|brownbread|bottledwater|
9,ham|pipfruit|rootvegetables|othervegetables|wholemilk|whipped|sourcream|hardcheese|domesticeggs|margarine|
7,meat|tropicalfruit|rolls|buns|instantcoffee|soda|chocolate|newspapers|
4,berries|yogurt|domesticeggs|rolls|buns
5,othervegetables|wholemilk|rolls|buns|longlifebakeryproduct|flower(seeds)|
2,beef|whitebread
1,bottledbeer|
6,butter|pastry|catfood|cannedbeer|hygienearticles|shoppingbags
4,wholemilk|rolls|buns|whitebread|soap
3,citrusfruit|wholemilk|snackproducts|
3,frankfurter|tropicalfruit|wholemilk|
15,sausage|chicken|tropicalfruit|onions|othervegetables|dessert|whipped|sourcream|UHT-milk|creamcheese|pastry|bottledwater|soda|waffles|chewinggum|shoppingbags|
1,hygienearticles|
20|frankfurter|sausage|beef|citrusfruit|pipfruit|berries|othervegetables|wholemilk|hardcheese|frozenvegetables|pastry|oil|bakingpowder|dogfood|fruit|vegetablejuice|bottledbeer|specialtychocolate|seasonalproducts|detergent|soap
1,shoppingbags|
2,beef|margarine
1,cannedbeer|
7,frankfurter|pork|dessert|UHT-milk|margarine|specialtyfat|napkins|
5,frankfurter|beef|berries|othervegetables|wholemilk|
2,wholemilk|specialtybar
5,beef|othervegetables|rolls|buns|pastry|soap|
1,cannedbeer|
1,cannedbeer|
4,wholemilk|pastry|cocoadrinks|newspapers
3,wholemilk|instantcoffee|bottledbeer|
5,ham|whipped|sourcream|frozenvegetables|rolls|buns|seasonalproducts|
1,brandy|
5,frankfurter|grapes|yogurt|coffee|bottledwater|
5,rootvegetables|othervegetables|wholemilk|buttermilk|frozenmeals|
1,hygienearticles|
8,hamburgermeat|packagedfruit|vegetables|wholemilk|whipped|sourcream|rolls|buns|bottledwater|saltysnack|chewinggum
